0.00020347,0.027141
0.00022487,0.028534
0.00024852,0.029998
0.00027465,0.031537
0.00030354,0.03316
0.00033546,0.034855
0.00037074,0.036624
0.00040973,0.038496
0.00045283,0.04047
0.00050045,0.04254
0.00055308,0.044715
0.00067554,0.049409
0.00074659,0.051928
0.0008251,0.054586
0.00061125,0.047006
0.00091188,0.057373
0.0010078,0.060307
0.0011138,0.063383
0.0012309,0.066618
0.0013604,0.069999
0.0015034,0.073574
0.0016616,0.077325
0.0018363,0.081263
0.0020294,0.085401
0.0022429,0.089746
0.0024788,0.094289
0.0027394,0.099082
0.0030276,0.1041
0.003346,0.10938
0.0036979,0.11491
0.0040868,0.12071
0.0045166,0.12677
0.0049916,0.13314
0.0055166,0.13985
0.0060967,0.14686
0.0067379,0.1542
0.0074466,0.16188
0.0082297,0.16992
0.0090953,0.17834
0.010052,0.18715
0.011109,0.19636
0.012277,0.20598
0.013569,0.21602
0.014996,0.22647
0.016573,0.23736
0.018316,0.24873
0.020242,0.26055
0.022371,0.27286
0.024724,0.28561
0.027324,0.29881
0.030197,0.3125
0.033373,0.32667
0.036883,0.34129
0.040762,0.35635
0.045049,0.37183
0.049787,0.38772
0.055023,0.40404
0.06081,0.4208
0.067206,0.43787
0.074274,0.45528
0.082085,0.47304
0.090718,0.49113
0.10026,0.50951
0.1108,0.5284
0.12873,0.5574
